Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-03-08 17:00:00,1195.59,1196.01,1183.17,1188.41,349.46,415471.63,1188.89
2017-03-08 18:00:00,1189.02,1195,1186.13,1186.13,206.82,246212.2,1190.47
2017-03-08 19:00:00,1185.5,1186.36,1175.04,1177.64,292.16,345705.39,1183.26
2017-03-08 20:00:00,1179,1179.71,1155,1163.89,1320.63,1536052.78,1163.12
2017-03-08 21:00:00,1163.86,1174.87,1155.43,1161.9,763.52,887514.07,1162.4
2017-03-08 22:00:00,1161.9,1165.04,1151,1165.04,917.75,1059793.15,1154.77
2017-03-08 23:00:00,1165.16,1169.57,1145.5,1150.05,520.06,599382.57,1152.53
2017-03-09 0:00:00,1149.34,1155.06,1135.01,1135.01,426.39,487836.55,1144.11
2017-03-09 1:00:00,1135.02,1145.99,1135.02,1145.7,487.09,556293.62,1142.07
2017-03-09 2:00:00,1146,1163.54,1143.91,1159.07,190.2,219219.71,1152.58
2017-03-09 3:00:00,1159.07,1163,1152.16,1152.16,110.95,128352.56,1156.82
2017-03-09 4:00:00,1152.02,1159.43,1145.05,1145.05,199.43,229581.49,1151.19
2017-03-09 5:00:00,1145.34,1156.15,1145,1155.78,151.63,174629.84,1151.65
2017-03-09 6:00:00,1155.83,1174.59,1155.16,1172.77,365,425937.21,1166.94
2017-03-09 7:00:00,1172.82,1177.4,1165.72,1176.01,341.72,400801.77,1172.9
2017-03-09 8:00:00,1175.51,1189.23,1174,1186.32,452.32,533957.08,1180.49
2017-03-09 9:00:00,1189,1189,1175.73,1177.5,326.97,386296.66,1181.44
2017-03-09 10:00:00,1177.5,1177.74,1172.34,1173,262.91,309116.48,1175.77
2017-03-09 11:00:00,1173,1173,1158.95,1170.5,212.6,247611.34,1164.7
2017-03-09 12:00:00,1167.11,1183,1167.11,1181,280.55,330135.99,1176.76
2017-03-09 13:00:00,1180.43,1186,1170.47,1175.7,387.98,457545.96,1179.31
2017-03-09 14:00:00,1175.7,1183.44,1175,1181.99,274.16,323325.32,1179.34
2017-03-09 15:00:00,1181.16,1194.99,1178,1192,624.48,741437.29,1187.29
2017-03-09 16:00:00,1191.71,1208,1188.8,1206.14,840.59,1008238.87,1199.44
2017-03-09 17:00:00,1206.34,1207,1191.72,1201,472.02,567103.39,1201.44
2017-03-09 18:00:00,1201,1204,1197.38,1199.76,160.97,193291.48,1200.77
2017-03-09 19:00:00,1199.97,1202.99,1196.12,1198.95,182.65,219144.97,1199.8
2017-03-09 20:00:00,1198.93,1199.07,1191.16,1198.24,258.31,308911.91,1195.88
2017-03-09 21:00:00,1198.24,1202.7,1195.51,1197.98,260.06,311890.62,1199.29
2017-03-09 22:00:00,1197.98,1199.31,1182,1185.68,171.88,204601.65,1190.38
2017-03-09 23:00:00,1185.75,1194.53,1185.75,1190.89,213.88,254558.57,1190.22
2017-03-10 0:00:00,1190.99,1206.73,1190.97,1199.54,333.49,400068.37,1199.65
2017-03-10 1:00:00,1199.54,1204.91,1197.67,1199.58,82.35,98950.71,1201.53
2017-03-10 2:00:00,1199.58,1203.91,1196.16,1199.01,204.21,245086.55,1200.17
2017-03-10 3:00:00,1199.01,1207.5,1198.66,1199.05,146.82,176643.63,1203.15
2017-03-10 4:00:00,1199.07,1200,1197.84,1198.49,50.15,60111.86,1198.69
2017-03-10 5:00:00,1198.49,1198.5,1195.55,1196.67,25.84,30933.18,1197.04
2017-03-10 6:00:00,1195.55,1195.99,1181.25,1181.25,235.15,279722.12,1189.55
2017-03-10 7:00:00,1181.25,1189.1,1170,1189.1,534.73,630159.13,1178.45
2017-03-10 8:00:00,1189.6,1193.13,1185.08,1185.94,229.7,273658.56,1191.36
2017-03-10 9:00:00,1185.94,1196.44,1185.66,1195,193.66,231041.97,1193.03
2017-03-10 10:00:00,1195,1202.5,1193.31,1200,235.03,281526.89,1197.84
2017-03-10 11:00:00,1200.11,1205.05,1192.16,1195.6,254.52,306097.21,1202.63
2017-03-10 12:00:00,1196.56,1208,1195.04,1201.04,219.66,264238.65,1202.96
2017-03-10 13:00:00,1200.94,1350,1170,1273,6028.18,7588018.04,1258.76
2017-03-10 14:00:00,1273,1302,1240,1255.99,2123.9,2695539.64,1269.15
2017-03-10 15:00:00,1253.1,1254.66,1214.27,1239.73,1243.87,1533890.68,1233.16
2017-03-10 16:00:00,1239.72,1257.18,1233,1246.43,463.99,576839.74,1243.21
